id_venda,data_venda,loja,categoria_produto,produto,quantidade,preco_unitario,valor_total,vendedor,forma_pagamento,cidade,uf
HAV001241,2025-05-19,Havan Balneário Camboriú,Utilidades Domésticas,Tábua de Corte,1,183.38,183.38,Lucas Oliveira,Cartão de crédito,Balneário Camboriú,SC
HAV001242,2024-09-30,Havan Joinville,Informática,HD Externo 1TB,2,2386.03,4772.06,Rodrigo Alves,Cartão de crédito,Joinville,SC
HAV001243,2025-03-07,Havan Londrina,Brinquedos,Boneca Barbie,4,115.68,462.72,Patrícia Santos,Cartão de crédito,Londrina,SC
HAV001244,2025-10-17,Havan Curitiba,Vestuário,Tênis Nike,1,322.97,322.97,Ana Silva,PIX,Curitiba,SC
HAV001245,2025-05-24,Havan Balneário Camboriú,Vestuário,Tênis Nike,1,240.51,240.51,Fernanda Lima,Cartão de crédito,Balneário Camboriú,SC
HAV001246,2025-04-18,Havan Balneário Camboriú,Vestuário,Jaqueta Corta Vento,1,282.79,282.79,Lucas Oliveira,PIX,Balneário Camboriú,SC
HAV001247,2025-05-26,Havan Londrina,Brinquedos,Jogo de Tabuleiro,1,158.23,158.23,Rodrigo Alves,Cartão de crédito,Londrina,PR
HAV001248,2024-03-28,Havan Londrina,Informática,Impressora HP,2,795.46,1590.92,Ana Silva,Cartão de crédito,Londrina,PR
HAV001249,2025-05-31,Havan Balneário Camboriú,Vestuário,Blusa Feminina,4,440.2,1760.8,Lucas Oliveira,Cartão de débito,Balneário Camboriú,SC
HAV001250,2025-01-20,Havan Florianópolis,Vestuário,Jaqueta Corta Vento,2,85.74,171.48,Patrícia Santos,Cartão de crédito,Florianópolis,SC
HAV001251,2025-05-09,Havan Curitiba,Móveis,Guarda-roupa 6 portas,2,4379.92,8759.84,Mariana Costa,PIX,Curitiba,SC
HAV001252,2024-10-14,Havan Brusque,Eletrônicos,Tablet Samsung,4,4102.71,16410.84,Mariana Costa,Cartão de débito,Brusque,SC
HAV001253,2024-10-07,Havan Balneário Camboriú,Eletrônicos,Tablet Samsung,1,4501.05,4501.05,Mariana Costa,PIX,Balneário Camboriú,SC
HAV001254,2024-03-23,Havan Brusque,Informática,Impressora HP,2,2888.7,5777.4,Ana Silva,Cartão de crédito,Brusque,SC
HAV001255,2024-07-26,Havan Blumenau,Móveis,Mesa de Jantar 6 lugares,1,4826.45,4826.45,Patrícia Santos,Cartão de crédito,Blumenau,SC
HAV001256,2024-05-22,Havan Londrina,Vestuário,Blusa Feminina,1,308.49,308.49,Fernanda Lima,Cartão de crédito,Londrina,PR
HAV001257,2024-08-09,Havan Blumenau,Eletrodomésticos,Aspirador Mondial,1,4833.82,4833.82,Patrícia Santos,PIX,Blumenau,SC
HAV001258,2025-04-21,Havan Itajaí,Brinquedos,Quebra-cabeça 1000 peças,1,119.57,119.57,Rodrigo Alves,PIX,Itajaí,SC
HAV001259,2024-08-13,Havan Brusque,"Cama, Mesa e Banho",Toalha de Banho,1,411.51,411.51,Fernanda Lima,Cartão de crédito,Brusque,SC
HAV001260,2025-09-28,Havan Joinville,Informática,"Monitor 24""",2,1081.47,2162.94,Lucas Oliveira,Cartão de débito,Joinville,SC
HAV001261,2025-06-20,Havan Curitiba,Brinquedos,Quebra-cabeça 1000 peças,1,156.62,156.62,Ana Silva,Cartão de débito,Curitiba,SC
HAV001262,2024-06-30,Havan Joinville,Utilidades Domésticas,Aparelho de Jantar,1,369.02,369.02,João Mendes,PIX,Joinville,SC
HAV001263,2024-02-19,Havan Blumenau,Móveis,Cadeira Gamer,1,4725.79,4725.79,Ana Silva,Cartão de crédito,Blumenau,SC
HAV001264,2024-04-30,Havan Brusque,"Cama, Mesa e Banho",Toalha de Banho,4,30.72,122.88,Ana Silva,Cartão de crédito,Brusque,SC
HAV001265,2024-02-13,Havan Brusque,Informática,"Monitor 24""",4,835.92,3343.68,Patrícia Santos,Cartão de crédito,Brusque,SC
HAV001266,2025-08-17,Havan Balneário Camboriú,Utilidades Domésticas,Jogo de Copos,1,84.6,84.6,Ana Silva,Cartão de crédito,Balneário Camboriú,SC
HAV001267,2024-12-19,Havan Brusque,"Cama, Mesa e Banho",Cortina Blackout,4,475.56,1902.24,Patrícia Santos,Dinheiro,Brusque,SC
HAV001268,2024-04-08,Havan Florianópolis,Vestuário,Blusa Feminina,3,319.44,958.32,Lucas Oliveira,Cartão de crédito,Florianópolis,SC
HAV001269,2024-02-16,Havan Florianópolis,Brinquedos,Lego Star Wars,1,306.39,306.39,Carlos Souza,PIX,Florianópolis,SC
HAV001270,2024-04-25,Havan Balneário Camboriú,"Cama, Mesa e Banho",Jogo de Lençol Queen,1,259.44,259.44,Lucas Oliveira,Dinheiro,Balneário Camboriú,SC
HAV001271,2024-07-02,Havan Itajaí,Brinquedos,Jogo de Tabuleiro,1,281.36,281.36,Mariana Costa,PIX,Itajaí,SC
HAV001272,2024-02-24,Havan Londrina,Brinquedos,Lego Star Wars,3,336.97,1010.91,Lucas Oliveira,PIX,Londrina,PR
HAV001273,2024-10-28,Havan Balneário Camboriú,Utilidades Domésticas,Conjunto de Panelas Tramontina,3,291.69,875.07,Rodrigo Alves,Cartão de crédito,Balneário Camboriú,SC
HAV001274,2024-01-10,Havan Balneário Camboriú,Móveis,Sofá 3 Lugares,1,2314.49,2314.49,Rodrigo Alves,PIX,Balneário Camboriú,SC
HAV001275,2024-07-20,Havan Curitiba,Eletrônicos,Tablet Samsung,1,3981.14,3981.14,Lucas Oliveira,PIX,Curitiba,SC
HAV001276,2025-03-20,Havan Curitiba,"Cama, Mesa e Banho",Edredom Casal,1,70.94,70.94,Ana Silva,Dinheiro,Curitiba,PR
HAV001277,2024-12-25,Havan Curitiba,Informática,HD Externo 1TB,1,2717.54,2717.54,Patrícia Santos,Dinheiro,Curitiba,PR
HAV001278,2025-01-01,Havan Brusque,Brinquedos,Carrinho Hot Wheels,1,162.07,162.07,Lucas Oliveira,Cartão de débito,Brusque,SC
HAV001279,2024-06-30,Havan Blumenau,Informática,Mouse Logitech,4,2231.36,8925.44,Carlos Souza,Cartão de débito,Blumenau,SC
HAV001280,2024-10-31,Havan Itajaí,Vestuário,Camiseta Polo,1,72.84,72.84,Ana Silva,Cartão de crédito,Itajaí,SC
HAV001281,2024-02-10,Havan Balneário Camboriú,Eletrodomésticos,Geladeira Brastemp,3,3202.32,9606.96,João Mendes,Cartão de crédito,Balneário Camboriú,SC
HAV001282,2025-01-10,Havan Blumenau,Eletrodomésticos,Cafeteira Nespresso,4,4793.81,19175.24,Mariana Costa,Cartão de crédito,Blumenau,SC
HAV001283,2025-02-10,Havan Blumenau,Informática,Teclado Mecânico,4,1438.0,5752.0,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV001284,2024-02-01,Havan Joinville,"Cama, Mesa e Banho",Jogo de Lençol Queen,4,110.25,441.0,João Mendes,PIX,Joinville,SC
HAV001285,2025-05-17,Havan Itajaí,Informática,Mouse Logitech,2,1729.54,3459.08,Lucas Oliveira,PIX,Itajaí,SC
HAV001286,2024-11-20,Havan Florianópolis,Brinquedos,Lego Star Wars,1,144.43,144.43,Ana Silva,Cartão de crédito,Florianópolis,SC
HAV001287,2025-07-06,Havan Itajaí,Brinquedos,Boneca Barbie,1,262.21,262.21,João Mendes,Cartão de crédito,Itajaí,SC
HAV001288,2024-12-25,Havan Blumenau,Utilidades Domésticas,Aparelho de Jantar,1,134.09,134.09,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV001289,2025-09-20,Havan Blumenau,Informática,"Monitor 24""",3,173.58,520.74,João Mendes,Cartão de crédito,Blumenau,SC
HAV001290,2025-10-09,Havan Florianópolis,Informática,Teclado Mecânico,2,2026.02,4052.04,João Mendes,Dinheiro,Florianópolis,SC
HAV001291,2025-06-20,Havan Balneário Camboriú,Vestuário,Calça Jeans,1,351.94,351.94,Fernanda Lima,Cartão de débito,Balneário Camboriú,SC
HAV001292,2025-05-11,Havan Blumenau,Eletrônicos,"Smart TV 50""",1,3919.9,3919.9,Ana Silva,Cartão de crédito,Blumenau,SC
HAV001293,2024-01-03,Havan Curitiba,Informática,Teclado Mecânico,2,513.7,1027.4,Mariana Costa,PIX,Curitiba,PR
HAV001294,2024-11-21,Havan Curitiba,Eletrônicos,Fone Bluetooth JBL,1,3530.14,3530.14,Mariana Costa,Cartão de crédito,Curitiba,SC
HAV001295,2025-08-17,Havan Brusque,Móveis,Guarda-roupa 6 portas,1,2903.93,2903.93,Ana Silva,Cartão de crédito,Brusque,SC
HAV001296,2024-02-02,Havan Curitiba,Eletrônicos,Fone Bluetooth JBL,2,3590.64,7181.28,Fernanda Lima,Cartão de crédito,Curitiba,SC
HAV001297,2024-04-15,Havan Brusque,Informática,Teclado Mecânico,2,156.6,313.2,Ana Silva,Cartão de débito,Brusque,SC
HAV001298,2024-06-18,Havan Florianópolis,Utilidades Domésticas,Aparelho de Jantar,1,168.24,168.24,Ana Silva,Cartão de débito,Florianópolis,SC
HAV001299,2024-04-11,Havan Balneário Camboriú,Utilidades Domésticas,Chaleira Inox,1,448.17,448.17,Carlos Souza,Cartão de débito,Balneário Camboriú,SC
HAV001300,2025-07-01,Havan Brusque,"Cama, Mesa e Banho",Cortina Blackout,4,265.46,1061.84,Carlos Souza,Dinheiro,Brusque,SC
HAV001301,2025-11-06,Havan Blumenau,Utilidades Domésticas,Conjunto de Panelas Tramontina,2,202.48,404.96,Carlos Souza,Cartão de débito,Blumenau,SC
HAV001302,2025-11-11,Havan Blumenau,Informática,Teclado Mecânico,2,1692.7,3385.4,João Mendes,PIX,Blumenau,SC
HAV001303,2025-08-28,Havan Balneário Camboriú,Eletrônicos,Notebook Lenovo,1,1980.05,1980.05,Patrícia Santos,Cartão de débito,Balneário Camboriú,SC
HAV001304,2025-01-18,Havan Balneário Camboriú,"Cama, Mesa e Banho",Cortina Blackout,2,122.52,245.04,Mariana Costa,Cartão de crédito,Balneário Camboriú,SC
HAV001305,2024-04-19,Havan Curitiba,"Cama, Mesa e Banho",Travesseiro Nasa,1,36.54,36.54,Rodrigo Alves,Cartão de crédito,Curitiba,PR
HAV001306,2025-03-21,Havan Brusque,Eletrônicos,Fone Bluetooth JBL,2,3663.54,7327.08,Ana Silva,Cartão de crédito,Brusque,SC
HAV001307,2025-09-20,Havan Londrina,Eletrônicos,"Smart TV 50""",1,4331.01,4331.01,Mariana Costa,Cartão de crédito,Londrina,SC
HAV001308,2025-01-12,Havan Curitiba,Vestuário,Blusa Feminina,1,316.7,316.7,João Mendes,PIX,Curitiba,SC
HAV001309,2025-01-23,Havan Brusque,"Cama, Mesa e Banho",Edredom Casal,1,352.92,352.92,Lucas Oliveira,Cartão de débito,Brusque,SC
HAV001310,2024-05-22,Havan Blumenau,Utilidades Domésticas,Tábua de Corte,3,146.76,440.28,Rodrigo Alves,PIX,Blumenau,SC
HAV001311,2025-07-05,Havan Balneário Camboriú,Vestuário,Jaqueta Corta Vento,3,166.33,498.99,Rodrigo Alves,PIX,Balneário Camboriú,SC
HAV001312,2025-09-15,Havan Florianópolis,Vestuário,Calça Jeans,3,391.93,1175.79,Mariana Costa,PIX,Florianópolis,SC
HAV001313,2025-10-25,Havan Blumenau,Informática,Impressora HP,1,1392.68,1392.68,João Mendes,PIX,Blumenau,SC
HAV001314,2025-08-18,Havan Curitiba,Vestuário,Camiseta Polo,1,343.67,343.67,Lucas Oliveira,Dinheiro,Curitiba,SC
HAV001315,2025-06-21,Havan Balneário Camboriú,Móveis,Guarda-roupa 6 portas,2,4970.85,9941.7,Ana Silva,Dinheiro,Balneário Camboriú,SC
HAV001316,2024-08-13,Havan Blumenau,Eletrônicos,"Smart TV 50""",4,1620.3,6481.2,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV001317,2024-06-08,Havan Florianópolis,Informática,Impressora HP,2,2767.25,5534.5,Fernanda Lima,PIX,Florianópolis,SC
HAV001318,2024-09-14,Havan Florianópolis,Utilidades Domésticas,Chaleira Inox,2,323.26,646.52,Lucas Oliveira,PIX,Florianópolis,SC
HAV001319,2024-11-30,Havan Itajaí,Eletrodomésticos,Micro-ondas Electrolux,1,1401.18,1401.18,João Mendes,Cartão de crédito,Itajaí,SC
HAV001320,2024-05-03,Havan Balneário Camboriú,"Cama, Mesa e Banho",Cortina Blackout,1,494.15,494.15,Ana Silva,PIX,Balneário Camboriú,SC
HAV001321,2024-03-03,Havan Itajaí,Móveis,Sofá 3 Lugares,2,4598.68,9197.36,Lucas Oliveira,PIX,Itajaí,SC
HAV001322,2025-01-16,Havan Londrina,"Cama, Mesa e Banho",Jogo de Lençol Queen,3,186.41,559.23,João Mendes,Cartão de crédito,Londrina,SC
HAV001323,2025-02-27,Havan Itajaí,Brinquedos,Boneca Barbie,4,183.75,735.0,Rodrigo Alves,Cartão de débito,Itajaí,SC
HAV001324,2025-09-08,Havan Florianópolis,Eletrodomésticos,Cafeteira Nespresso,2,3061.75,6123.5,João Mendes,Cartão de crédito,Florianópolis,SC
HAV001325,2024-12-21,Havan Londrina,Informática,Teclado Mecânico,1,363.86,363.86,Patrícia Santos,Cartão de crédito,Londrina,SC
HAV001326,2024-01-29,Havan Blumenau,Informática,HD Externo 1TB,4,691.09,2764.36,Lucas Oliveira,Cartão de crédito,Blumenau,SC
HAV001327,2024-08-17,Havan Balneário Camboriú,Brinquedos,Quebra-cabeça 1000 peças,1,353.89,353.89,Fernanda Lima,Cartão de crédito,Balneário Camboriú,SC
HAV001328,2025-06-01,Havan Joinville,Brinquedos,Jogo de Tabuleiro,4,217.45,869.8,Mariana Costa,Cartão de crédito,Joinville,SC
HAV001329,2024-05-28,Havan Florianópolis,Eletrônicos,"Smart TV 50""",2,2433.92,4867.84,Mariana Costa,PIX,Florianópolis,SC
HAV001330,2024-02-05,Havan Joinville,Eletrodomésticos,Geladeira Brastemp,1,214.28,214.28,Ana Silva,Cartão de crédito,Joinville,SC
HAV001331,2025-09-10,Havan Florianópolis,Informática,HD Externo 1TB,4,2496.95,9987.8,Rodrigo Alves,Cartão de crédito,Florianópolis,SC
HAV001332,2024-05-04,Havan Florianópolis,"Cama, Mesa e Banho",Cortina Blackout,1,71.25,71.25,Patrícia Santos,Cartão de crédito,Florianópolis,SC
HAV001333,2024-12-02,Havan Balneário Camboriú,Informática,HD Externo 1TB,1,923.04,923.04,Fernanda Lima,Cartão de crédito,Balneário Camboriú,SC
HAV001334,2025-04-23,Havan Blumenau,Eletrônicos,Tablet Samsung,1,357.1,357.1,Fernanda Lima,Cartão de débito,Blumenau,SC
HAV001335,2024-06-01,Havan Brusque,Eletrônicos,Notebook Lenovo,1,949.43,949.43,Patrícia Santos,Cartão de débito,Brusque,SC
HAV001336,2024-09-05,Havan Itajaí,"Cama, Mesa e Banho",Toalha de Banho,3,431.63,1294.89,Ana Silva,Dinheiro,Itajaí,SC
HAV001337,2025-01-13,Havan Brusque,Móveis,Cadeira Gamer,3,2822.81,8468.43,Rodrigo Alves,Cartão de débito,Brusque,SC
HAV001338,2024-08-07,Havan Brusque,"Cama, Mesa e Banho",Travesseiro Nasa,1,456.78,456.78,João Mendes,Cartão de crédito,Brusque,SC
HAV001339,2025-10-08,Havan Balneário Camboriú,Eletrônicos,Fone Bluetooth JBL,1,914.49,914.49,Lucas Oliveira,Cartão de crédito,Balneário Camboriú,SC
HAV001340,2025-06-06,Havan Blumenau,"Cama, Mesa e Banho",Travesseiro Nasa,1,162.66,162.66,Ana Silva,Cartão de crédito,Blumenau,SC
HAV001341,2024-11-25,Havan Florianópolis,Móveis,Cadeira Gamer,1,3812.14,3812.14,Patrícia Santos,Cartão de crédito,Florianópolis,SC
HAV001342,2024-01-06,Havan Itajaí,Informática,Teclado Mecânico,1,1384.71,1384.71,Patrícia Santos,Cartão de crédito,Itajaí,SC
HAV001343,2025-01-25,Havan Londrina,Eletrônicos,Caixa de Som Alexa,2,3427.24,6854.48,Lucas Oliveira,Dinheiro,Londrina,SC
HAV001344,2024-02-05,Havan Itajaí,Eletrônicos,Notebook Lenovo,4,1275.3,5101.2,Rodrigo Alves,PIX,Itajaí,SC
HAV001345,2025-10-10,Havan Itajaí,Eletrodomésticos,Micro-ondas Electrolux,1,3411.33,3411.33,Fernanda Lima,PIX,Itajaí,SC
HAV001346,2025-06-02,Havan Brusque,Brinquedos,Lego Star Wars,1,112.39,112.39,Ana Silva,Cartão de débito,Brusque,SC
HAV001347,2024-11-12,Havan Brusque,"Cama, Mesa e Banho",Toalha de Banho,1,481.04,481.04,Lucas Oliveira,PIX,Brusque,SC
HAV001348,2024-10-20,Havan Joinville,"Cama, Mesa e Banho",Jogo de Lençol Queen,2,385.13,770.26,Ana Silva,Cartão de crédito,Joinville,SC
HAV001349,2024-02-01,Havan Florianópolis,Utilidades Domésticas,Tábua de Corte,3,219.85,659.55,Carlos Souza,PIX,Florianópolis,SC
HAV001350,2024-03-12,Havan Joinville,Vestuário,Tênis Nike,2,444.24,888.48,Mariana Costa,PIX,Joinville,SC
HAV001351,2024-08-14,Havan Joinville,Utilidades Domésticas,Chaleira Inox,1,498.1,498.1,Rodrigo Alves,PIX,Joinville,SC
HAV001352,2024-08-06,Havan Joinville,Eletrônicos,Fone Bluetooth JBL,4,4177.35,16709.4,Mariana Costa,Cartão de crédito,Joinville,SC
HAV001353,2024-08-17,Havan Florianópolis,Móveis,Cadeira Gamer,2,1129.49,2258.98,Carlos Souza,PIX,Florianópolis,SC
HAV001354,2024-01-28,Havan Joinville,Utilidades Domésticas,Tábua de Corte,1,56.41,56.41,João Mendes,Dinheiro,Joinville,SC
HAV001355,2025-04-24,Havan Balneário Camboriú,Eletrônicos,Fone Bluetooth JBL,2,4884.74,9769.48,Ana Silva,PIX,Balneário Camboriú,SC
HAV001356,2025-04-20,Havan Florianópolis,Informática,Teclado Mecânico,1,537.21,537.21,Carlos Souza,Cartão de débito,Florianópolis,SC
HAV001357,2025-01-05,Havan Florianópolis,Eletrodomésticos,Geladeira Brastemp,1,3873.29,3873.29,Carlos Souza,Cartão de débito,Florianópolis,SC
HAV001358,2024-11-01,Havan Itajaí,Brinquedos,Carrinho Hot Wheels,4,54.88,219.52,Fernanda Lima,Cartão de crédito,Itajaí,SC
HAV001359,2024-12-03,Havan Florianópolis,Utilidades Domésticas,Tábua de Corte,1,241.39,241.39,João Mendes,PIX,Florianópolis,SC
HAV001360,2024-02-15,Havan Brusque,Eletrodomésticos,Cafeteira Nespresso,3,1863.85,5591.55,Rodrigo Alves,Cartão de crédito,Brusque,SC
HAV001361,2025-05-26,Havan Balneário Camboriú,Informática,Teclado Mecânico,4,1806.76,7227.04,Mariana Costa,Cartão de crédito,Balneário Camboriú,SC
HAV001362,2025-07-12,Havan Londrina,Utilidades Domésticas,Aparelho de Jantar,2,352.16,704.32,Lucas Oliveira,Dinheiro,Londrina,SC
HAV001363,2025-07-01,Havan Balneário Camboriú,Móveis,Guarda-roupa 6 portas,4,791.69,3166.76,Fernanda Lima,PIX,Balneário Camboriú,SC
HAV001364,2024-12-08,Havan Itajaí,Móveis,Guarda-roupa 6 portas,4,2703.22,10812.88,Ana Silva,Cartão de crédito,Itajaí,SC
HAV001365,2025-06-24,Havan Florianópolis,Eletrônicos,Fone Bluetooth JBL,1,2475.47,2475.47,Ana Silva,PIX,Florianópolis,SC
HAV001366,2025-09-12,Havan Blumenau,Informática,"Monitor 24""",1,851.64,851.64,Lucas Oliveira,Cartão de crédito,Blumenau,SC
HAV001367,2024-11-03,Havan Blumenau,Utilidades Domésticas,Aparelho de Jantar,2,399.85,799.7,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV001368,2024-08-12,Havan Blumenau,Brinquedos,Lego Star Wars,4,294.05,1176.2,Fernanda Lima,Cartão de crédito,Blumenau,SC
HAV001369,2025-07-12,Havan Joinville,Utilidades Domésticas,Tábua de Corte,1,217.68,217.68,Rodrigo Alves,Cartão de crédito,Joinville,SC
HAV001370,2025-08-03,Havan Blumenau,Utilidades Domésticas,Jogo de Copos,2,412.38,824.76,Fernanda Lima,Cartão de crédito,Blumenau,SC
HAV001371,2024-06-22,Havan Itajaí,Móveis,Mesa de Jantar 6 lugares,4,1437.25,5749.0,Rodrigo Alves,Cartão de débito,Itajaí,SC
HAV001372,2024-06-21,Havan Brusque,Utilidades Domésticas,Tábua de Corte,3,227.84,683.52,Rodrigo Alves,PIX,Brusque,SC
HAV001373,2024-08-10,Havan Londrina,Móveis,Guarda-roupa 6 portas,1,939.15,939.15,Fernanda Lima,Cartão de débito,Londrina,SC
HAV001374,2025-06-05,Havan Florianópolis,Brinquedos,Quebra-cabeça 1000 peças,4,365.62,1462.48,Rodrigo Alves,Cartão de crédito,Florianópolis,SC
HAV001375,2024-10-01,Havan Brusque,Informática,Impressora HP,1,1346.28,1346.28,João Mendes,Cartão de débito,Brusque,SC
HAV001376,2025-05-17,Havan Brusque,"Cama, Mesa e Banho",Edredom Casal,2,128.83,257.66,João Mendes,Dinheiro,Brusque,SC
HAV001377,2024-05-21,Havan Itajaí,Eletrodomésticos,Cafeteira Nespresso,2,4590.3,9180.6,João Mendes,PIX,Itajaí,SC
HAV001378,2025-02-28,Havan Brusque,Eletrônicos,"Smart TV 50""",1,4130.19,4130.19,Lucas Oliveira,Cartão de crédito,Brusque,SC
HAV001379,2025-04-05,Havan Blumenau,Vestuário,Blusa Feminina,1,334.28,334.28,Ana Silva,Cartão de crédito,Blumenau,SC
HAV001380,2024-02-23,Havan Brusque,Utilidades Domésticas,Jogo de Copos,3,472.88,1418.64,Lucas Oliveira,PIX,Brusque,SC
HAV001381,2025-03-10,Havan Itajaí,Eletrodomésticos,Liquidificador Philips,2,3231.92,6463.84,João Mendes,Dinheiro,Itajaí,SC
HAV001382,2024-04-17,Havan Florianópolis,Móveis,Estante Decorativa,1,2214.82,2214.82,Mariana Costa,PIX,Florianópolis,SC
HAV001383,2025-06-27,Havan Joinville,Eletrônicos,Fone Bluetooth JBL,2,919.34,1838.68,Mariana Costa,Cartão de débito,Joinville,SC
HAV001384,2024-07-27,Havan Itajaí,"Cama, Mesa e Banho",Edredom Casal,1,404.51,404.51,Fernanda Lima,PIX,Itajaí,SC
HAV001385,2025-07-26,Havan Blumenau,Vestuário,Camiseta Polo,1,65.1,65.1,Ana Silva,PIX,Blumenau,SC
HAV001386,2024-12-14,Havan Londrina,Vestuário,Blusa Feminina,1,222.43,222.43,Lucas Oliveira,PIX,Londrina,SC
HAV001387,2024-02-20,Havan Joinville,"Cama, Mesa e Banho",Travesseiro Nasa,2,143.73,287.46,João Mendes,Cartão de crédito,Joinville,SC
HAV001388,2024-09-12,Havan Blumenau,Móveis,Mesa de Jantar 6 lugares,2,1449.98,2899.96,Lucas Oliveira,Cartão de débito,Blumenau,SC
HAV001389,2025-09-23,Havan Itajaí,Móveis,Estante Decorativa,4,3188.32,12753.28,Ana Silva,Cartão de crédito,Itajaí,SC
HAV001390,2024-11-24,Havan Blumenau,Eletrodomésticos,Cafeteira Nespresso,2,891.07,1782.14,Rodrigo Alves,Cartão de crédito,Blumenau,SC
HAV001391,2024-04-16,Havan Curitiba,Informática,Teclado Mecânico,2,202.31,404.62,Fernanda Lima,PIX,Curitiba,SC
HAV001392,2025-11-09,Havan Florianópolis,Eletrônicos,"Smart TV 50""",1,2540.04,2540.04,Ana Silva,PIX,Florianópolis,SC
HAV001393,2025-04-03,Havan Curitiba,Utilidades Domésticas,Jogo de Copos,1,85.63,85.63,Patrícia Santos,Cartão de crédito,Curitiba,PR
HAV001394,2024-11-27,Havan Balneário Camboriú,Utilidades Domésticas,Aparelho de Jantar,1,67.97,67.97,Fernanda Lima,Cartão de crédito,Balneário Camboriú,SC
HAV001395,2025-09-22,Havan Balneário Camboriú,Brinquedos,Quebra-cabeça 1000 peças,2,204.54,409.08,Lucas Oliveira,Cartão de crédito,Balneário Camboriú,SC
HAV001396,2024-04-28,Havan Brusque,Móveis,Cadeira Gamer,1,4431.8,4431.8,Mariana Costa,Cartão de débito,Brusque,SC
HAV001397,2024-10-07,Havan Londrina,Utilidades Domésticas,Jogo de Copos,2,132.72,265.44,Ana Silva,Cartão de crédito,Londrina,SC
HAV001398,2025-09-21,Havan Curitiba,"Cama, Mesa e Banho",Travesseiro Nasa,1,63.98,63.98,Patrícia Santos,PIX,Curitiba,SC
HAV001399,2025-10-31,Havan Blumenau,Eletrodomésticos,Micro-ondas Electrolux,2,4617.41,9234.82,Patrícia Santos,Cartão de crédito,Blumenau,SC
HAV001400,2025-10-19,Havan Brusque,Vestuário,Blusa Feminina,3,486.22,1458.66,João Mendes,PIX,Brusque,SC
HAV001401,2024-08-08,Havan Balneário Camboriú,Eletrônicos,Fone Bluetooth JBL,1,4175.3,4175.3,Patrícia Santos,Cartão de crédito,Balneário Camboriú,SC
HAV001402,2025-06-27,Havan Curitiba,Brinquedos,Carrinho Hot Wheels,1,43.87,43.87,Rodrigo Alves,Cartão de crédito,Curitiba,SC
HAV001403,2025-04-14,Havan Curitiba,Eletrônicos,Notebook Lenovo,1,1175.95,1175.95,Rodrigo Alves,Dinheiro,Curitiba,PR
HAV001404,2025-03-25,Havan Florianópolis,Vestuário,Blusa Feminina,4,212.38,849.52,Rodrigo Alves,Cartão de débito,Florianópolis,SC
HAV001405,2024-10-05,Havan Florianópolis,Informática,Teclado Mecânico,1,2813.12,2813.12,Patrícia Santos,PIX,Florianópolis,SC
HAV001406,2025-05-10,Havan Itajaí,"Cama, Mesa e Banho",Jogo de Lençol Queen,1,150.37,150.37,Fernanda Lima,Dinheiro,Itajaí,SC
HAV001407,2024-06-28,Havan Joinville,Informática,HD Externo 1TB,1,1692.75,1692.75,Fernanda Lima,Dinheiro,Joinville,SC
HAV001408,2024-07-03,Havan Florianópolis,"Cama, Mesa e Banho",Cortina Blackout,3,372.6,1117.8,Patrícia Santos,Dinheiro,Florianópolis,SC
